Time (s),Frame Length,Direction,Interarrival
39.884429,32836,-1,8.999999998593466e-06
39.884441,32836,-1,1.200000000523005e-05
39.884532,65551,-1,9.099999999762076e-05
39.884574,68,1,4.2000000000541604e-05
39.884621,22687,-1,4.700000000212867e-05
39.88463,68,1,8.999999998593466e-06
39.884651,68,1,2.099999999671809e-05
40.229669,261,0,0.34501800000000316
40.635488,68,0,0.40581900000000104
40.661835,68,0,0.02634700000000123
40.959784,68,0,0.2979489999999956
40.959797,68,0,1.3000000002705292e-05
41.147557,68,0,0.18775999999999726
41.153252,68,0,0.005695000000002892
41.398353,436,0,0.24510099999999824
41.404874,76,0,0.006520999999999333
41.40612,77,0,0.0012460000000018567
41.605448,73,0,0.19932800000000128
41.612263,70,0,0.006814999999996019
41.81275,73,0,0.20048700000000252
41.819905,70,0,0.007154999999997358
41.910369,1294,0,0.09046400000000432
41.910387,1294,0,1.7999999997186933e-05
41.911974,125,0,0.0015870000000006712
41.915919,84,0,0.003945000000001642
41.919005,1294,0,0.0030859999999961474
41.919005,1294,0,0.0
41.919005,343,0,0.0
41.919005,995,0,0.0
41.919005,68,0,0.0
41.919328,122,0,0.00032300000000162754
41.919353,75,0,2.5000000000829914e-05
41.919433,1290,0,7.999999999697138e-05
41.919437,635,0,4.0000000041118255e-06
41.9237,170,0,0.004262999999994577
41.924592,73,0,0.000892000000000337
41.924592,69,0,0.0
41.924741,76,0,0.0001490000000003988
41.978471,1290,0,0.05373000000000161
41.978472,839,0,9.999999974752427e-07
41.978472,89,0,0.0
41.978676,79,0,0.0002040000000036457
42.004482,76,0,0.025806000000002882
42.007547,68,0,0.0030649999999994293
42.02074,73,0,0.01319300000000112
42.022187,1290,0,0.0014469999999988659
42.022201,1294,0,1.4000000000180535e-05
42.022206,197,0,4.999999994481641e-06
42.025744,70,0,0.0035380000000060363
42.026073,71,0,0.0003289999999935844
42.051002,68,0,0.0249290000000002
42.052286,76,0,0.001284000000005392
42.103909,615,0,0.05162299999999931
42.103909,185,0,0.0
42.103909,78,0,0.0
42.104064,81,0,0.00015499999999946112
42.104086,75,0,2.200000000129876e-05
42.132976,68,0,0.028889999999996974
42.226252,73,0,0.09327600000000302
42.231481,70,0,0.005228999999999928
42.411186,200,0,0.17970499999999845
42.41195,312,0,0.0007639999999966562
42.412744,74,0,0.0007940000000061787
42.41277,74,0,2.5999999998305157e-05
42.412888,85,0,0.00011800000000050659
42.412935,85,0,4.6999999995023245e-05
42.413686,1162,0,0.0007510000000010564
42.417494,1294,0,0.0038079999999993674
42.417511,1294,0,1.699999999971169e-05
42.417816,1007,0,0.0003050000000044406
42.418498,78,0,0.000681999999997629
42.419635,77,0,0.0011369999999999436
42.420472,300,0,0.0008369999999970901
42.422123,85,0,0.0016510000000025116
42.422222,74,0,9.899999999873899e-05
42.422547,76,0,0.00032500000000368345
42.422607,84,0,5.999999999772854e-05
42.422608,1294,0,9.999999974752427e-07
42.423028,1294,0,0.00042000000000541604
42.423028,355,0,0.0
42.423029,983,0,9.999999974752427e-07
42.423029,78,0,0.0
42.424178,77,0,0.0011489999999980682
42.42421,1294,0,3.2000000004472895e-05
42.424227,1294,0,1.699999999971169e-05
42.426033,76,0,0.0018059999999948673
42.42705,286,0,0.0010170000000044865
42.42705,67,0,0.0
42.427128,82,0,7.80000000020209e-05
42.427436,123,0,0.00030799999999686634
42.4277,116,0,0.00026400000000137425
42.428575,620,0,0.0008750000000006253
42.428822,1294,0,0.00024699999999455713
42.428849,77,0,2.7000000002885827e-05
42.42951,263,0,0.0006610000000009109
42.42951,67,0,0.0
42.431963,70,0,0.002453000000002703
42.432134,80,0,0.00017099999999459214
42.432165,80,0,3.0999999999892225e-05
42.432217,83,0,5.200000000371574e-05
