Time (s),Frame Length,Direction,Interarrival
19.849065,65549,1,2.9999999995311555e-06
19.849069,65549,1,4.000000000559112e-06
19.849073,65549,1,4.000000000559112e-06
19.849077,65549,1,4.000000000559112e-06
19.849081,65549,1,4.000000000559112e-06
19.849085,65549,1,3.999999997006398e-06
19.849089,65549,1,4.000000000559112e-06
19.849093,65549,1,4.000000000559112e-06
19.849097,65549,1,4.000000000559112e-06
19.849101,65549,1,4.000000000559112e-06
19.849105,65549,1,4.000000000559112e-06
19.849109,65549,1,3.999999997006398e-06
19.849113,65549,1,4.000000000559112e-06
19.849117,65549,1,4.000000000559112e-06
19.849122,65549,1,5.000000001587068e-06
19.849751,66,-1,0.0006289999999999907
19.849764,65549,1,1.2999999999152578e-05
19.849769,65549,1,4.9999999980343546e-06
19.849773,65549,1,4.000000000559112e-06
19.849777,65549,1,4.000000000559112e-06
19.84978,65549,1,2.9999999995311555e-06
19.849784,65549,1,4.000000000559112e-06
19.849787,65549,1,2.9999999995311555e-06
19.84979,65549,1,2.9999999995311555e-06
19.849793,65549,1,2.9999999995311555e-06
19.849797,65549,1,4.000000000559112e-06
19.8498,65549,1,2.9999999995311555e-06
19.849804,65549,1,4.000000000559112e-06
19.849808,65549,1,4.000000000559112e-06
19.849861,65549,1,5.300000000119098e-05
19.849878,65549,1,1.699999999971169e-05
19.849894,65549,1,1.5999999998683734e-05
19.84991,65549,1,1.6000000002236447e-05
19.849926,65549,1,1.5999999998683734e-05
19.849944,65549,1,1.8000000000739647e-05
19.849961,65549,1,1.699999999971169e-05
19.849995,65549,1,3.399999999942338e-05
19.850064,65549,1,6.899999999987472e-05
19.850136,65549,1,7.199999999940587e-05
19.85017,65549,1,3.399999999942338e-05
19.850804,66,-1,0.0006340000000015777
19.850826,65549,1,2.200000000129876e-05
19.85083,65549,1,3.999999997006398e-06
19.850839,65549,1,9.00000000214618e-06
19.850844,65549,1,4.9999999980343546e-06
19.850849,65549,1,5.000000001587068e-06
19.850976,65549,1,0.00012699999999910005
19.850853,65549,1,-0.00012299999999854094
19.850864,65549,1,1.100000000064938e-05
19.850868,65549,1,3.999999997006398e-06
19.850877,65549,1,9.00000000214618e-06
19.850993,65549,1,0.00011599999999845068
19.850882,65549,1,-0.00011100000000041632
19.850892,65549,1,1.0000000003174137e-05
19.850896,65549,1,3.999999997006398e-06
19.851005,65549,1,0.00010900000000191312
19.8509,65549,1,-0.00010500000000135401
19.850905,65549,1,5.000000001587068e-06
19.850909,65549,1,4.000000000559112e-06
19.850914,65549,1,4.9999999980343546e-06
19.851021,65549,1,0.00010699999999985721
19.850918,65549,1,-0.0001029999999992981
19.850922,65549,1,4.000000000559112e-06
19.85114,65549,1,0.00021800000000027353
19.851147,65549,1,7.000000000090267e-06
19.851154,65549,1,7.000000000090267e-06
19.851707,66,-1,0.0005530000000000257
19.851714,65549,1,7.000000000090267e-06
19.851718,65549,1,4.000000000559112e-06
19.851721,65549,1,2.9999999995311555e-06
19.851726,65549,1,4.9999999980343546e-06
19.85173,65549,1,4.000000000559112e-06
19.851734,65549,1,4.000000000559112e-06
19.851737,65549,1,2.9999999995311555e-06
19.851741,65549,1,4.000000000559112e-06
19.851745,65549,1,4.000000000559112e-06
19.851749,65549,1,4.000000000559112e-06
19.851753,65549,1,3.999999997006398e-06
19.851756,65549,1,3.000000003083869e-06
19.851761,65549,1,4.9999999980343546e-06
19.851765,65549,1,4.000000000559112e-06
19.851769,65549,1,4.000000000559112e-06
19.851773,65549,1,4.000000000559112e-06
19.851777,65549,1,3.999999997006398e-06
19.851781,65549,1,4.000000000559112e-06
19.851785,65549,1,4.000000000559112e-06
19.851789,65549,1,4.000000000559112e-06
19.851793,65549,1,4.000000000559112e-06
19.851798,65549,1,4.9999999980343546e-06
19.851802,65549,1,4.000000000559112e-06
19.851805,65549,1,2.9999999995311555e-06
19.85181,65549,1,5.000000001587068e-06
19.851813,65549,1,2.9999999995311555e-06
19.851818,65549,1,5.000000001587068e-06
19.852562,66,-1,0.0007439999999974134
19.852587,65549,1,2.5000000000829914e-05
19.852592,65549,1,5.000000001587068e-06
19.852596,65549,1,3.999999997006398e-06
19.8526,65549,1,4.000000000559112e-06
19.852684,65549,1,8.400000000108321e-05
19.852604,65549,1,-8.00000000005241e-05
19.852608,65549,1,4.000000000559112e-06
19.852612,65549,1,4.000000000559112e-06
19.852616,65549,1,4.000000000559112e-06
19.852619,65549,1,2.9999999995311555e-06
19.852623,65549,1,4.000000000559112e-06
19.852705,65549,1,8.19999999990273e-05
19.852627,65549,1,-7.80000000020209e-05
19.852631,65549,1,4.000000000559112e-06
19.852635,65549,1,4.000000000559112e-06
19.852638,65549,1,2.9999999995311555e-06
19.852719,65549,1,8.100000000155205e-05
19.852642,65549,1,-7.700000000099294e-05
19.852646,65549,1,4.000000000559112e-06
19.85265,65549,1,4.000000000559112e-06
19.852732,65549,1,8.19999999990273e-05
19.852661,65549,1,-7.099999999837792e-05
19.852664,65549,1,2.9999999995311555e-06
19.852789,65549,1,0.00012500000000059686
19.852856,65549,1,6.69999999978188e-05
19.852927,65549,1,7.100000000193063e-05
19.85297,65549,1,4.299999999801685e-05
19.853032,65549,1,6.199999999978445e-05
19.853084,65549,1,5.200000000016303e-05
19.854666,66,-1,0.0015820000000026369
19.85468,65549,1,1.3999999996627821e-05
19.854684,65549,1,4.000000000559112e-06
19.85469,65549,1,6.000000002615025e-06
19.8547,65549,1,9.999999999621423e-06
19.854704,65549,1,4.000000000559112e-06
19.854831,65549,1,0.00012699999999910005
19.854714,65549,1,-0.00011699999999947863
19.854719,65549,1,4.9999999980343546e-06
19.854724,65549,1,5.000000001587068e-06
19.854727,65549,1,2.9999999995311555e-06
19.854731,65549,1,4.000000000559112e-06
19.854849,65549,1,0.00011800000000050659
19.854737,65549,1,-0.00011200000000144428
19.854745,65549,1,8.000000001118224e-06
19.854749,65549,1,4.000000000559112e-06
19.854753,65549,1,3.999999997006398e-06
19.854864,65549,1,0.00011100000000041632
19.854756,65549,1,-0.00010800000000088517
19.85476,65549,1,4.000000000559112e-06
19.854763,65549,1,2.9999999995311555e-06
19.854767,65549,1,4.000000000559112e-06
19.854879,65549,1,0.00011200000000144428
19.854927,65549,1,4.7999999999603915e-05
19.854932,66,-1,5.000000001587068e-06
19.854989,65549,1,5.699999999819738e-05
19.855068,65549,1,7.899999999949614e-05
19.855104,65549,1,3.600000000147929e-05
19.855172,65549,1,6.799999999884676e-05
19.855229,65549,1,5.7000000001750095e-05
19.857266,66,-1,0.002036999999997846
19.857278,65549,1,1.2000000001677336e-05
19.857284,65549,1,5.999999999062311e-06
19.857288,65549,1,4.000000000559112e-06
19.857295,65549,1,7.000000000090267e-06
19.857472,65549,1,0.00017700000000075988
19.857299,65549,1,-0.00017300000000020077
19.857306,65549,1,7.000000000090267e-06
19.857317,65549,1,1.0999999997096666e-05
19.857321,65549,1,4.000000000559112e-06
19.857331,65549,1,9.999999999621423e-06
19.857491,65549,1,0.0001600000000010482
19.857345,65549,1,-0.00014600000000086766
19.85735,65549,1,5.000000001587068e-06
19.857355,65549,1,4.9999999980343546e-06
19.857504,65549,1,0.0001490000000003988
19.857359,65549,1,-0.0001449999999998397
19.857363,65549,1,4.000000000559112e-06
19.857367,65549,1,4.000000000559112e-06
19.857372,65549,1,5.000000001587068e-06
19.857517,65549,1,0.0001449999999998397
19.857376,65549,1,-0.0001410000000028333
19.85738,65549,1,4.000000000559112e-06
19.857556,78,-1,0.00017599999999973193
19.857557,78,-1,1.0000000010279564e-06
19.857559,78,-1,1.999999998503199e-06
19.857559,78,-1,0.0
19.85756,78,-1,1.0000000010279564e-06
